"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"bisa bawa timnas Indonesia sampe kualifikasi piala dunia round 3","0",,"2025-10-13T08:39:26.000Z","zakiflash1","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6753507765761393670","7560623160258183956","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ff7ab3e5a9e6a904ea1d616640c0561e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e6e2435d&x-expires=1760443200&x-signature=XnWaJXQB2qUjaYND5TgyvLVYnNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sty lagi bobrok, di pecat berkali-kali tapi ternaknya masih mendewakan","1",,"2025-10-13T09:08:55.000Z","bolo.lapak","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7432585335386883078","7560630743510221569","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d03167dc&x-expires=1760443200&x-signature=1tHDOTnefEXoo72%2BGPnK2vvfZ8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@topmax606","9",,"2025-10-13T09:26:38.000Z","ff_durara","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6915968258701001729","7560635339745035026","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a7de78c045c24827b809ddd1855f48fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a8550d1&x-expires=1760443200&x-signature=1ZPqXbG4gVFy3esBtts9HL04QrU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Makasi info nya","0",,"2025-10-13T09:29:40.000Z","rio4b2","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7193940908373984257","7560636094825677575","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c7342ab32540ab5bbd9eefa78a8c2f4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d7f9790&x-expires=1760443200&x-signature=PjXe87xqFyPrOe7Q6JrX4FCk2pI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"gue udah wd 2kali d sini modal pertama cuman 300rb di kasih wd 9jt dan modal kedua cuman bawah 100rb d kasih wd 3jt wkwkw","0",,"2025-10-13T09:29:43.000Z","rio4b2","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7193940908373984257","7560636121500812040","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c7342ab32540ab5bbd9eefa78a8c2f4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d7f9790&x-expires=1760443200&x-signature=PjXe87xqFyPrOe7Q6JrX4FCk2pI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mantap gays","0",,"2025-10-13T09:31:10.000Z","susiptri3","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7112446074992854043","7560636503362306824","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1936087ba442bddcf98a5b8f45366388~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22dac261&x-expires=1760443200&x-signature=%2BKEBZoMAxBm%2Bn1zTButfaQaoIBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Kayaknya s*tus nya lagi jebol bro banyak yang wd","0",,"2025-10-13T09:31:11.000Z","susiptri3","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7112446074992854043","7560636505103647506","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1936087ba442bddcf98a5b8f45366388~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22dac261&x-expires=1760443200&x-signature=%2BKEBZoMAxBm%2Bn1zTButfaQaoIBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"❤️❤","0",,"2025-10-13T09:31:15.000Z","susiptri3","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7112446074992854043","7560636503107715848","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1936087ba442bddcf98a5b8f45366388~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22dac261&x-expires=1760443200&x-signature=%2BKEBZoMAxBm%2Bn1zTButfaQaoIBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🔥🔥","0",,"2025-10-13T09:29:45.000Z","rio4b2","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7193940908373984257","7560636135278854920","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c7342ab32540ab5bbd9eefa78a8c2f4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d7f9790&x-expires=1760443200&x-signature=PjXe87xqFyPrOe7Q6JrX4FCk2pI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kami tetap bangga","11",,"2025-10-13T04:27:34.000Z","irpandaaa","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7163237325790479362","7560558251349443335","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59e63ba4de74fa201f3b45b34377ed90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35f86af3&x-expires=1760443200&x-signature=yuraC%2BEcNI9Kye4GNPbbfUotNhU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"benar itu ketua","1",,"2025-10-13T09:11:36.000Z","sembara88_","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7477456681972401173","7560631443292111623","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5244437818e023a0f4a55ebb47c256fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32b2f3a5&x-expires=1760443200&x-signature=27zURPJKdZy89YzkdEx6VTUIX1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Gak ada yg lebih besar Dari timnas
pemain bisa datang dan pergi
pelatih bisa datang dan pergi
ketum bisa datang dan pergi
tp dengan pasang tagar Erik tohir out apa ada jaminan ketum berikutnya akan lebih bagus dr pak erik?","0",,"2025-10-13T06:46:04.000Z","abdulfatahsulai","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6846705349342495746","7560593927579288341","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7334117596687499282~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec290e61&x-expires=1760443200&x-signature=xqgB7gPGJKGzIjCg5hNu362ArEA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kalau saya paham komen anda bang👍👍👍,kapalnya top dan bagus"" cuma kesalahan memilih nahkoda🙏","1",,"2025-10-13T05:09:15.000Z","kiyoto2891","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6962641987687433217","7560568970747921153","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1ab01e2e88d83d3a1d74e8bb0a571992~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfb5cc15&x-expires=1760443200&x-signature=YKqLYpDpaEIgXm0B%2BcoFub2zE%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yg jd pertanyaan kan dr dulu ada apa dgn pssi, tim lagi di jalur yg benar tiba2 ganti pelatih dengan org yang belum tau kultur, karakter dan kondisi dlm tim itu sendiri,,,ada yg janggal","1",,"2025-10-13T05:12:23.000Z","kaum_rebahan001","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7327695569102455826","7560569806895317768","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0408fc34032d98fd4b1d2b386954773b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e29d210b&x-expires=1760443200&x-signature=t1xp1h8XgeknSSdVPhl90Uzs9dY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Betull,,,ini mungkin efek pergantian pelatih ditengah jalan walaupun kl berakhir dengan cara begini saya lebih ikhlas gagal bersama sty🙏","1",,"2025-10-13T05:14:17.000Z","kiyoto2891","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6962641987687433217","7560570281430467329","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1ab01e2e88d83d3a1d74e8bb0a571992~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfb5cc15&x-expires=1760443200&x-signature=YKqLYpDpaEIgXm0B%2BcoFub2zE%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ada mafia di dalam jajaran PSSI,
Antara lain ya Arya dkk 😒","0",,"2025-10-13T05:32:54.000Z","dimasjohansyah3","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7208866040623793158","7560575106708423432","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bad9706c80b405ee4f7bf299f3a90e35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6418abed&x-expires=1760443200&x-signature=ewBMGB2309J0dTmqbEJ%2BGiF7%2Biw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"fomo","0",,"2025-10-13T05:34:23.000Z","tangobravo.1","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7055190230588916763","7560575489161822983","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/230d357cf5c3e83ad5b9fef9660bd21f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d41f7fba&x-expires=1760443200&x-signature=HSGXGMZUhlFMQ0th5BLCHhyHOl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Yang ga habis pikir, maen bagus mendominasi,tapi kenapa ga bisa cetak gol🤔","0",,"2025-10-13T05:39:12.000Z","rickyabdulmalik6","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6964630405329486849","7560576709268931335","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ffddf012af82d6e999f445a318f5915~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f737aaa&x-expires=1760443200&x-signature=y1jXrHXFkvX7uY5dCAv1mn9H0hw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"saya sih ga heran bang diera kepelatihan sekarang...","0",,"2025-10-13T05:42:35.000Z","kiyoto2891","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6962641987687433217","7560577559818994449","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1ab01e2e88d83d3a1d74e8bb0a571992~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfb5cc15&x-expires=1760443200&x-signature=YKqLYpDpaEIgXm0B%2BcoFub2zE%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pa sengaja jangan cetak gol? ,","0",,"2025-10-13T06:10:45.000Z","rickyabdulmalik6","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6964630405329486849","7560584857719079687","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ffddf012af82d6e999f445a318f5915~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f737aaa&x-expires=1760443200&x-signature=y1jXrHXFkvX7uY5dCAv1mn9H0hw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ocehan lu GK sebanding dgn perjuangn mereka di lapangn","0",,"2025-10-13T04:49:24.000Z","secound_straiker","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7277527950588675077","7560563880589640466","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/962762e9ddd9ccfafb63b7d104db4f47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29863acb&x-expires=1760443200&x-signature=fSaQX3DKxleFBpkuTFhA9AUEaKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"terus siapa yg harus tnggung jawab selain federasi,,,","1",,"2025-10-13T04:50:44.000Z","kaum_rebahan001","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7327695569102455826","7560564230941147911","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0408fc34032d98fd4b1d2b386954773b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e29d210b&x-expires=1760443200&x-signature=t1xp1h8XgeknSSdVPhl90Uzs9dY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dia bilangin exco pssi bukan pemain kontol","20",,"2025-10-13T04:51:48.000Z","inidioygy","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7462741863167001617","7560564455425016577","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b1b65e678dd31c181ed96ddae5e761b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b93dcfb&x-expires=1760443200&x-signature=yzkbP0Aa4BDnGLZ7RH9BD0NjNNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kalo utk pemain, semua gua apresiasi perjuangan mereka dr awal kualifikasi sampai sejauh ini mereka berjuang","2",,"2025-10-13T04:52:15.000Z","kaum_rebahan001","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7327695569102455826","7560564611511763720","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0408fc34032d98fd4b1d2b386954773b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e29d210b&x-expires=1760443200&x-signature=t1xp1h8XgeknSSdVPhl90Uzs9dY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tapi lu GK tau kn kondisi di lapangan , lu cuma bisa lihat di tv mainya enk atau gk nya ,tapi di lapangn jauh berbeda kondisi nya saat di lihat di tv","0",,"2025-10-13T04:56:41.000Z","secound_straiker","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7277527950588675077","7560565764517413640","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/962762e9ddd9ccfafb63b7d104db4f47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29863acb&x-expires=1760443200&x-signature=fSaQX3DKxleFBpkuTFhA9AUEaKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"siapa yg nyalahin perjuangan pemain di lapang justru gua kasihan sama perjuangan mereka yg sdh memberikan segalanya","3",,"2025-10-13T05:05:15.000Z","kaum_rebahan001","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7327695569102455826","7560567965851550471","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0408fc34032d98fd4b1d2b386954773b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e29d210b&x-expires=1760443200&x-signature=t1xp1h8XgeknSSdVPhl90Uzs9dY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"baca yg bener dl, baru komentar","3",,"2025-10-13T05:14:06.000Z","anianu_45","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6900067539008291841","7560570230990701320","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/18772f2b46bd6c902d0d238e17b85437~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2fc426f&x-expires=1760443200&x-signature=gn80x3YT3oxuNlgK9PTlkJP58Lw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"-1 literasi","3",,"2025-10-13T05:32:37.000Z","itsmebanjarr_","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6794712600372020226","7560575012652450568","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9b443282cbddfde123def79ad464c76d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7cca32f&x-expires=1760443200&x-signature=%2Fq6hV3E0i4aJ2btvaMNdfBTzMlk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pssi d exco penikmt uang mskipun timnas klah","0",,"2025-10-13T06:27:06.000Z","agus.siswanto087","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7257360296476656645","7560589060206560008","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7bc18bd4b37efb0b62fdb1150db0a39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb402a1b&x-expires=1760443200&x-signature=MXeL7epov%2BKE%2FztfwQlNpL3pxoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"itu kn menurut lu, tanpa PSSI dan pak Erik Tohir mn ada lu lihat timnas sampai sejauh ini","0",,"2025-10-13T06:28:28.000Z","secound_straiker","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7277527950588675077","7560589415120093970","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/962762e9ddd9ccfafb63b7d104db4f47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29863acb&x-expires=1760443200&x-signature=fSaQX3DKxleFBpkuTFhA9AUEaKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kock loe, ygdongkrak itu sty, lihtkenyataan tnp sty sampai disini sja, trus siap penyebab sty out pssi sama exco","0",,"2025-10-13T06:31:04.000Z","agus.siswanto087","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7257360296476656645","7560590083918906130","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7bc18bd4b37efb0b62fdb1150db0a39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb402a1b&x-expires=1760443200&x-signature=MXeL7epov%2BKE%2FztfwQlNpL3pxoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"minta maaf aja kagak bang wkwkw","0",,"2025-10-13T05:13:20.000Z","coofeecaramel","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6925177391488730113","7560570028221121300","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/037e3ae162cbf7ea2820d06b539a080c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6fb1837&x-expires=1760443200&x-signature=3a%2FgBndV0p5vaQquzGHv6h9m5VA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🥺","0",,"2025-10-13T05:21:09.000Z","faqih.udin618","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7500776764807250952","7560572056771117842","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8d8eaaa3e5510348e8665202515c399b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8a77702a&x-expires=1760443200&x-signature=MoLBXOAmn%2FK1wCeUY4BdSQYcUm0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"soalnya yang lokal ga merasa mempertaruhkan apa2.. kalo pemain naturalisasi mereka udah mempertaruhkan paspor kuat mereka hanya untik indonesia.. masa depan mereka dipertaruhkan","57",,"2025-10-13T05:38:01.000Z","mierebus671","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6914035432524514306","7560576393211691794","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e9cc392106c2d56212fe867d5a052ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b4e46a6&x-expires=1760443200&x-signature=qb3stdVHwb0ig8CkZWKlqJ2qmSA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"iya betul bang ,mereka mau bermain buat negara kita aja itu sudah luar biasa dan patut kita bersyukur 🥰","2",,"2025-10-13T10:36:51.000Z","richi.ananta","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7349691316232094726","7560653420262064904","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e7425ba894e100e4f266e5e39579a81~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65da0b7d&x-expires=1760443200&x-signature=o58Af%2Fj9gue4KuDi7Q2HOlynvlY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"seCinta itu ,tapi masih aja di hujat
di mana hati kalian ??mereka sudah berjuang utk bangsa Indonesia
buat pemain timnas 'KALIAN HEBAT' Thanks ❤","17",,"2025-10-13T05:58:29.000Z","richi.ananta","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7349691316232094726","7560581683474416402","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e7425ba894e100e4f266e5e39579a81~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65da0b7d&x-expires=1760443200&x-signature=o58Af%2Fj9gue4KuDi7Q2HOlynvlY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gak ada yg hujat pemain diaspora, dan jgn smpai ada yg hujat mereka","0",,"2025-10-13T10:43:12.000Z","30309068553","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6580989991752400897","7560654508427559700","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7325773687353344006~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9d068fb&x-expires=1760443200&x-signature=0Ckrmo0YEqVfgwshF8qctCrOJV0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"benar itu ketua","1",,"2025-10-13T09:10:07.000Z","sembara88_","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7477456681972401173","7560631079313556242","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5244437818e023a0f4a55ebb47c256fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32b2f3a5&x-expires=1760443200&x-signature=27zURPJKdZy89YzkdEx6VTUIX1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"beda salary bang..
otomatis beda makanannya.
bisanya makan gorengan sama lontong 🤣","1",,"2025-10-13T05:37:10.000Z","dedearifrahmat","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6823330296773395458","7560576178961924885","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7cd8b6762f8c6cf86736b1fae080c6ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=267ac5b7&x-expires=1760443200&x-signature=cSdbnwkjZ7y4URUCQGjO%2FAIiVGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bnyk buleny yg main d liga eropa blm bisa nembus pildun lihat tuh yg sering comen ini timnas blnda,kmampuan pmain lokal indo aja blm bisa nembus asia apalagi pildun","1",,"2025-10-13T06:11:44.000Z","berry_4187","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7097456349675701275","7560585088380404488","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/df8ef3235565c46bef98822d61afb0b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=703ae960&x-expires=1760443200&x-signature=HzeBPOlAn9dWFvLDoWA0ilUKSjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"liat lah bule bule menangis dengan tulus, se cinta itu mereka dengan INDONESIA","1",,"2025-10-13T06:42:13.000Z","pecandunikotine","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6971270676276724737","7560592964989600519","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a7aa9a3afc1e523294fe84cec39a0dc1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cfc519d8&x-expires=1760443200&x-signature=B0MG7O1z%2BLt9diw9pZTW4pWvo9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
